,CVCL_1805,CVCL_1859,CVCL_1170,CVCL_2016,CVCL_2017,CVCL_2889,CVCL_2022,CVCL_1240,CVCL_1280,CVCL_0337,CVCL_0065,CVCL_1324,CVCL_2541,CVCL_2976,CVCL_4965,CVCL_2098,CVCL_1380,CVCL_H631,CVCL_H637,CVCL_0013,CVCL_2127,CVCL_3032,CVCL_2633,CVCL_2142,CVCL_8461,CVCL_0466,CVCL_8797,CVCL_1913,CVCL_5363,CVCL_RL84,CVCL_A673,CVCL_0538,CVCL_2209,CVCL_2210,CVCL_9973,CVCL_L177,CVCL_A1EY,CVCL_1797
AC005307.1,1.29273732774127,0,0,1.01001538216341,1.0627558788647,0.701453793122258,1.00555412371581,0,0.643013962741503,0.553834112542915,2.16302400293577,0,0.659750611894315,0,0,0,0.566108154388983,0,1.12791757106071,0.601072395013947,0,1.69658550037691,0,0,1.1655541512358,1.01944503179226,1.00791619762879,0.567016473669882,0,2.49602679775837,0,1.32237680915723,0,2.95106417265428,1.49984260320783,5.33783654047828,1.02674773901923,1.03344647089214
AC005307.3,0,0,0,0,0,0,0,0,0,0,3.727770426917,0,0,0,0,0,0,0,0,1.78245688030251,0,1.88237844928078,0,0,0,0,0,0,0,0,0,0,0,4.69137097504588,3.33140504241232,0.823368557815354,0,0
AC005307.4,1.29273732774127,0,0,0,0,0,0.624177926722566,0,0,0,2.44203855592188,0,0,0,0,0,0,0,0.71520626087538,0.97386043684133,0,2.58415175212433,0,0,0,0,1.67704313985104,0.567016473669882,0,1.97208725580372,0,0,0,3.51083716954792,2.43737392183528,3.45555503610575,0.639738712677953,1.3126759212496
AC005307.5,1.96940390813272,0,1.31435231857798,1.01001538216341,0.666376124545817,0.701453793122258,1.28097058378705,0,0.643013962741503,0.553834112542915,4.05492516659861,0,0,1.0088878409552,0,0.727867394513782,0.566108154388983,0,0.71520626087538,1.45775314406612,0,3.99753004908527,1.37276095653359,1.40552202806189,1.68924672506322,1.01944503179226,1.9586289055202,0,1.20351934421593,2.49602679775837,1.23516388975679,0.650992589770731,0.673761418562352,5.39374610170092,3.8710610063565,3.53316634593137,0.639738712677953,1.70961635094569
AC005324.8,0,3.87704712090614,2.39624944818684,2.07726078988078,1.34586413188836,0,2.43365976148137,2.53522650310846,0.643013962741503,1.69368118226197,3.82395360586363,1.87366243854063,1.73546234352166,0.626619794247016,3.64053561888707,0.727867394513782,0,2.43722777471094,1.8282588237708,3.03388381491766,0,2.4001109134041,2.46834078624847,2.50835738577158,1.1655541512358,0,0.625907864086983,3.6477178934985,1.50357353951428,2.26798565828512,0,1.72048105858776,1.07268018404696,1.9519062594471,3.73532302761565,0.823368557815354,2.38470314662115,2.39416555768404
AC005329.7,6.69446047913793,5.23949861378069,4.2217263659483,4.79949758466661,4.48960943408732,4.50499677890222,6.05166921827539,4.52198162929646,5.21082676061118,4.16871534493363,5.64050601105147,5.48767727239229,2.13705918151853,4.94452350681135,5.36899093554395,1.8489743588408,5.15812085660183,1.82787270973759,4.73459807233342,5.30044449695122,4.66566642342038,4.24930878741363,5.53106154593767,4.31566934142839,5.66296392602024,1.2967755433144,4.24456588133705,4.80035762367998,4.21148933579273,4.81604722047018,0,5.00813741237415,4.92396905842632,5.21370396967679,5.17496076603026,6.28753813415586,5.02075425865894,1.3126759212496
AC005336.5,0,2.33226679321365,0,0,0,0,0,0,0,0.908186993965737,2.24040777421203,0,0,0,0.6946628542866,0,1.39762848973654,0,0,2.81285478503468,0,0,0,0,0,0,0.625907864086983,4.51957863519308,0,0,0,0,0,0,0.626069935904633,0,0,0
AC005339.2,2.5218725785655,3.0517695822731,2.61770601344455,3.7587654791839,3.63599438706967,3.70501394631136,2.69916901690923,2.91392188876677,3.85041302707087,3.86313543491519,2.37923955916889,2.81046388136651,3.11303195901441,3.90784181014485,3.26100925912131,4.0373211932901,3.81023651723348,4.95552606597696,3.87135467132193,1.91228203152958,3.43064916172718,3.66022151072032,4.74424435781356,3.06887580144988,3.622393679307,3.34852314889286,3.52805990214542,2.83456443618609,2.85202095492145,2.90798493317278,2.37544219927704,3.24924844026411,3.67539075634487,2.44873295040325,3.42061959805284,3.87726505866413,4.48646064419056,3.12363439930569
AC005355.3,1.29273732774127,0.936176096071883,1.31435231857798,0.627446183642535,0,0.701453793122258,0,1.36221225296583,1.98998690571492,1.54746810114653,1.64838574477934,1.32336826658949,1.05383099448878,1.50076042053202,1.10063267689608,2.25813987148463,0.566108154388983,1.28379633732101,0.71520626087538,2.02717290825441,0.78657728853081,0,1.37276095653359,1.11572171433856,1.1655541512358,1.01944503179226,0.625907864086983,2.3180637686371,0.772841091016563,0.80519461285501,0.797268897652052,1.32237680915723,1.07268018404696,1.71047243072184,0.626069935904633,1.26872688940408,0.639738712677953,0.644675239632673
AC005363.9,2.59022767168367,1.7317675678183,2.85267196097122,2.64563027786162,1.56625331623073,1.10967250923102,1.67401776409238,1.91833990385696,3.07964707940184,2.42998904595961,3.60244809925498,2.22658426932964,2.42280149308773,1.28476642260749,2.19991752221975,2.1394330176206,1.39762848973654,3.02419328912387,2.23611050067548,2.70866707437529,2.87594306241115,1.69658550037691,3.20152001340985,4.21482797002412,2.39193662229339,1.84292276260637,2.70264129637776,2.83456443618609,2.3347897674737,2.7628907215847,2.25510528503265,3.00895967956585,3.39611971248189,2.30888006720149,2.35827570247278,2.29728379662873,3.07304809459125,1.3126759212496
AC005387.2,1.68724560301355,0.57385985435202,1.03492420623593,1.67973012210723,1.74673440458412,1.80556573625129,1.49668189822566,1.07723478908636,1.52797222734423,1.69368118226197,1.33475212581699,1.0428767390759,1.88795702522962,1.28476642260749,1.79428431734911,2.00471260331386,1.39762848973654,2.17826363851989,1.64450258696425,1.45775314406612,1.22134172412642,1.69658550037691,1.77671098464061,1.8131008999782,1.1655541512358,2.37435759115801,1.67704313985104,1.19058287613787,1.50357353951428,1.97208725580372,1.53867485856765,2.75232797159175,2.67155398542265,1.9519062594471,1.82800711069786,1.26872688940408,1.9840173198384,1.53071339086625
AC005387.3,1.01589333591257,0.57385985435202,1.03492420623593,1.50213918571381,1.74673440458412,1.62269557309566,1.49668189822566,0.677157051827712,1.31011940475448,1.16929868012005,1.64838574477934,1.54217254145777,1.55545458662236,1.67828705171169,2.08209246502172,2.54766702396686,1.84526709539675,2.01833702882168,1.64450258696425,1.24479463084487,0.78657728853081,1.88237844928078,1.77671098464061,1.11572171433856,1.1655541512358,2.45358254399575,1.82771476792798,1.19058287613787,1.92125956981328,1.78314368039833,1.23516388975679,2.48568280102491,2.44907397068765,2.14623808694962,1.00813741567041,1.26872688940408,2.20429604421199,1.03344647089214
AC005392.13,0,0,1.03492420623593,0,0,0,0,0,0,0,0,0,0,0,0,1.14464309042199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00895967956585,0.673761418562352,0,0,0,0.639738712677953,0
AC005481.5,3.68286766491464,0,1.03492420623593,0,0,4.39836629849512,3.66702418698267,0,0,2.12812605868971,1.33475212581699,3.05452199727902,0,0,5.65199264222242,0.727867394513782,5.0121949187768,4.85908087292293,1.8282588237708,5.9765621574977,2.94117132593585,3.99753004908527,0.684145291670525,1.40552202806189,0.743768985694365,0,2.57863981205226,4.94068383552002,2.53837717028815,2.90798493317278,0,0.650992589770731,0,5.44721260978087,1.00813741567041,0.823368557815354,2.10020979831809,0.644675239632673
AC005519.4,3.2788989778973,2.9756587341146,3.30747066004531,3.27001853791144,2.99289648096857,2.6544293870193,3.19463191568279,2.96512910303318,2.39098597384437,3.73038408020534,3.26543444500655,2.86427352371973,3.15373710781311,2.51175706176727,3.26100925912131,2.77191599143346,3.87549829349496,3.02419328912387,3.75617201827823,3.24735506940642,2.35773043175091,2.58415175212433,2.87329958928784,2.79656609008156,3.42764290294402,3.75265017274681,3.42028264693992,3.29368545115461,2.07887468440596,2.83806706355634,3.13333879629504,4.19175044544864,3.29447484296582,3.3911460219451,2.81327631276707,2.52600455782608,3.50421941623973,2.79674816786352
AC005523.2,8.16903744526145,8.12737080309205,7.45306825760042,8.08441824156328,8.15368357726886,7.63968983799863,8.16024523906859,8.55093421276375,7.72556648475437,8.46366407647841,8.26335574376517,8.02923867775955,8.18347429012633,7.90559152885766,8.06514568292681,7.17154306334048,7.77309044613135,7.9087375253087,8.07858323256315,8.1085756622804,8.00125116131458,8.18490235239737,8.23696809828885,7.95431283372438,7.88987466047227,7.80902017783416,7.9904807238866,7.85315167947041,8.21652090761019,7.91345671925307,7.9571008873692,7.97535055675384,7.69279346198986,7.4679097119421,7.97329323669594,7.54574821861295,7.48762342607304,8.26837531878479
AC005523.3,2.44849999944179,2.07643069427709,1.53251059325296,0.627446183642535,1.0627558788647,1.39872854750906,1.95543256294292,1.07723478908636,0,1.16929868012005,2.99039884910944,1.72159075112317,2.7693935033289,1.28476642260749,1.38856701110438,2.25813987148463,0.566108154388983,2.54525192292367,1.64450258696425,2.13021365913082,1.22134172412642,1.69658550037691,1.37276095653359,0,1.46129744793996,1.01944503179226,1.00791619762879,1.5717352584982,1.50357353951428,2.13094124440157,1.23516388975679,2.55929962384021,2.44907397068765,1.1835007973816,0.626069935904633,1.57577422176506,0.639738712677953,1.70961635094569
AC005532.5,2.08533888669492,1.20156485205663,3.43223510456697,1.28604986764609,2.03211111780853,1.10967250923102,2.43365976148137,1.07723478908636,1.52797222734423,1.54746810114653,3.29180098522294,2.48692177713679,1.55545458662236,1.50076042053202,2.08209246502172,3.78023637076309,1.39762848973654,2.43722777471094,1.98343301630963,2.02717290825441,0.78657728853081,1.69658550037691,1.08659167208766,2.10183818119267,1.1655541512358,1.84292276260637,1.67704313985104,2.0626759285899,3.28279078532751,0.80519461285501,1.23516388975679,2.00446228314631,4.15110480707907,3.67676588623285,1.67732637617268,4.36904047425916,2.66998698545497,1.70961635094569
AC005537.2,0,0.936176096071883,1.53251059325296,1.28604986764609,1.0627558788647,2.7881074468724,1.00555412371581,3.93866983621656,4.31723267833014,2.84943677919357,0.530489144660542,1.32336826658949,1.3357717278824,1.50076042053202,0.6946628542866,3.2008959466633,1.18912181515669,2.64273617354972,1.41920314890788,0.97386043684133,2.73114236175093,1.88237844928078,4.02528584504244,3.02002548743835,2.16641591542323,2.09021141583106,1.00791619762879,0,2.07887468440596,2.13094124440157,4.65066959375246,1.54111035031141,3.18131703402625,0.56261833729206,0.626069935904633,2.62333512658625,2.46400854865837,1.86131800093118
AC005538.3,3.56545894451545,2.80348824414203,0,2.91541295396556,3.34877638182262,5.03371595751389,0,3.93866983621656,4.08838270210263,5.07104662176157,4.62267556015973,1.0428767390759,0,6.19396660394446,5.26050867311477,6.08670790162705,3.26293687795752,5.65888974356701,5.59255195134511,5.40941117915243,4.25362958450804,4.7982073648634,4.40097491570685,6.07522954586107,0,3.73165373979339,4.58050504036358,5.21972220496908,3.67566921556305,4.1982237870113,5.74289137208014,4.79731870475069,5.73552077490452,3.97242365259013,4.28165595887305,2.93885788718299,5.7076254639208,3.48700451767534
AC005540.3,1.50932119607584,3.39043646595879,2.54919542844391,1.67973012210723,1.34586413188836,2.09393314368829,2.43365976148137,3.06029058153687,1.70675101637746,3.00754684522954,2.75334437231472,0.65163944354969,3.94066359089591,2.81438679064046,2.19991752221975,2.00471260331386,1.18912181515669,2.17826363851989,2.87434025869101,1.45775314406612,2.10110596001307,1.88237844928078,2.69118058528382,1.8131008999782,1.68924672506322,2.52698905079006,0.625907864086983,1.39920983846733,1.50357353951428,2.3884925369923,1.95972220827782,3.60496187679473,3.62543023142628,2.05378537119902,2.95881745598478,3.12363010380016,1.85252721895941,3.12363439930569
AC005562.1,5.88969241978962,6.56884565512221,6.21479916208496,6.31467651541326,6.65387362513789,6.48110753803011,6.12254356605498,6.1764158481125,5.48099068431317,6.24462956341712,5.83213194259945,6.49456088280927,6.31567827445695,5.77068623459032,6.26832451643953,6.26661984378569,6.69277794590373,5.62651939830055,6.11428114236341,6.33038064889073,5.16818982133937,6.03711477358082,6.43241370439241,6.7917182467313,6.90994480376721,6.17611426305186,6.52015779952574,6.25205124333142,6.49888949434551,5.60099176227332,6.09232411152034,6.42273853861789,6.18151477989163,4.73210315562813,5.00938153601095,5.70833159605908,5.33740649158103,6.68062704397139
AC005578.3,1.01589333591257,0.936176096071883,1.03492420623593,0,0,1.10967250923102,0.624177926722566,1.07723478908636,1.03119348088163,1.54746810114653,1.13117324875351,0,1.3357717278824,2.27343902677585,0.6946628542866,0.727867394513782,1.18912181515669,2.54525192292367,1.41920314890788,0.97386043684133,1.22134172412642,0.748497739392974,1.93042836251622,0.706006615139846,0.743768985694365,1.01944503179226,1.00791619762879,1.19058287613787,0.772841091016563,1.245382560777,1.53867485856765,0,1.07268018404696,0.92049178122803,0,1.57577422176506,1.85252721895941,1.3126759212496
AC005599.3,0,0.57385985435202,0,1.01001538216341,0.666376124545817,1.10967250923102,0,0,0.643013962741503,0,1.13117324875351,0,0,0,0.6946628542866,0,1.39762848973654,0,0,0.97386043684133,0,0,2.18116476265037,1.96785469257714,0,2.45358254399575,0,0.567016473669882,0,0,0.797268897652052,0,0,0.56261833729206,0.626069935904633,0.823368557815354,0,1.03344647089214
AC005606.14,3.9862931351463,4.09281034486945,3.59430530823884,4.24782227738365,4.00712568725441,4.43518768667146,4.67038390340663,3.06029058153687,3.86942197252711,3.29201082037211,4.68917657689798,4.87163694241293,3.62268851072832,4.58201904232801,3.85311230286155,3.75550345060743,4.25259074248529,4.51147504026156,4.13727462643794,3.72278849155456,4.10748100646669,4.77027201767779,4.8262452291405,4.5361377967228,4.19157937780353,4.27480670026529,4.68215872158417,4.4328019392553,4.60619407211169,4.6293242159864,3.77692436092462,4.92507032334822,4.15110480707907,3.88324338732135,4.08271853021779,4.87803623984907,4.46607592172586,4.21946715161322
AC005606.15,0,0.936176096071883,2.2156120363197,1.50213918571381,1.56625331623073,0.701453793122258,0,0,1.98998690571492,0.553834112542915,0,0,0,1.95994295363389,0,5.58947217219493,0,6.41429411295751,2.87434025869101,2.02717290825441,1.52335770533569,3.04684346267536,1.77671098464061,0,1.68924672506322,0.634367023114321,1.00791619762879,0,0.772841091016563,1.97208725580372,1.23516388975679,2.48568280102491,5.34092657880736,1.71047243072184,2.35827570247278,2.1597495522204,2.94020414873371,2.10935769824219
AC005614.3,1.68724560301355,1.20156485205663,1.86325477147622,1.01001538216341,1.89956838713004,1.96010809358055,1.49668189822566,1.91833990385696,1.70675101637746,2.03590771587059,2.60975677612216,1.87366243854063,2.13705918151853,1.50076042053202,1.94850704210601,1.8489743588408,1.71710625447755,1.28379633732101,1.64450258696425,1.6332265845232,1.75500400603062,2.29360256541284,1.37276095653359,1.62993437374504,1.68924672506322,2.28831179033606,2.07437155197092,2.3180637686371,2.3347897674737,1.78314368039833,1.77119686106703,2.80919381970475,1.57823770227418,1.56366865627205,1.67732637617268,2.1597495522204,2.46400854865837,0.644675239632673
AC005614.5,1.29273732774127,0,1.03492420623593,1.28604986764609,1.56625331623073,2.41294725428959,1.00555412371581,0,1.52797222734423,1.69368118226197,0.875271664239995,2.22658426932964,2.64477937921672,1.82899865349354,1.10063267689608,2.46015278085671,0.925368288473571,1.28379633732101,2.34194764736776,0,1.22134172412642,3.50558266502693,0.684145291670525,1.96785469257714,2.48810982317303,2.59537358736092,2.35796031381344,0.926636424053398,1.50357353951428,2.13094124440157,2.89439667887518,3.52718231305341,0,1.1835007973816,1.28391212591596,1.81035944151256,2.89168883100237,1.99300867710244
AC005616.1,0,0,0,0,0,0,0.624177926722566,0,0,0,1.64838574477934,0,0,0,0,0,0,0,0.71520626087538,0.601072395013947,0,2.29360256541284,0,0,0,0,0,0,0,1.54998414720504,0,0,0,3.22558905841747,1.28391212591596,2.41816912157897,0,0.644675239632673
AC005618.10,2.28331538762981,1.7317675678183,2.39624944818684,2.7057238966197,2.43526553972522,3.0602855599443,1.00555412371581,2.27361617904486,2.30478808907985,2.55245471404613,0.875271664239995,1.0428767390759,1.3357717278824,3.39289841571202,2.19991752221975,3.00923469942512,1.18912181515669,2.17826363851989,0.71520626087538,2.13021365913082,1.52335770533569,2.99247577764372,2.6222745095775,2.7319222647573,2.16641591542323,2.19415907259282,1.9586289055202,2.52131802263098,1.73406755155611,2.59311198840008,1.95972220827782,1.87251864557989,1.35707294425892,3.02707692193568,1.95892811983531,1.81035944151256,1.02674773901923,2.10935769824219
AC005618.6,3.80767838311844,1.7317675678183,3.73373545423599,2.27503055391652,2.58875504162702,3.15132533381409,0.624177926722566,1.58372952100258,2.39098597384437,2.60848702893862,0.530489144660542,1.72159075112317,0.659750611894315,3.36317655320997,1.38856701110438,4.53342452423195,2.38859597181076,2.31610518999295,1.12791757106071,1.6332265845232,1.22134172412642,2.87397877852643,1.37276095653359,2.96866570743679,1.46129744793996,2.09021141583106,2.07437155197092,2.78870717221053,2.53837717028815,1.97208725580372,1.53867485856765,2.12100865295106,2.26741551048405,4.08016452468488,1.67732637617268,2.1597495522204,2.20429604421199,1.86131800093118
AC005682.6,2.36931456734648,1.9741982346123,4.87340060051279,2.07726078988078,2.65748331949146,3.54242259324766,3.47201574092552,0.677157051827712,4.65161115308146,1.37615438596968,1.98758277415492,3.55509950353619,4.97593150055026,4.28282097043396,3.09393402162902,6.93513981143193,3.10544554226691,6.01815564479711,3.89288064651922,2.02717290825441,3.95933230775269,4.82538348954095,3.34983939680685,3.95688637012224,4.28703231641138,3.34852314889286,1.82771476792798,3.72422149737043,4.6292212581006,3.09246149732089,5.68661095391763,4.43660150945324,4.31806586345173,2.05378537119902,3.71433550221836,5.3439609193749,3.03069775313371,3.36958329321097
AC005740.6,1.29273732774127,1.7317675678183,0.645765404152348,2.07726078988078,1.89956838713004,1.62269557309566,1.28097058378705,1.36221225296583,1.31011940475448,0.553834112542915,2.16302400293577,2.32109652013731,1.55545458662236,2.58005349593549,2.30531165383956,2.36423882772328,2.78673642388589,2.01833702882168,1.41920314890788,0.97386043684133,1.94295416133096,2.03900133767654,0,1.8131008999782,1.46129744793996,2.59537358736092,1.28366027065918,1.71882947424429,1.50357353951428,1.78314368039833,2.11828072120661,1.32237680915723,1.57823770227418,1.83845800359986,2.07467613573934,3.00431610969475,1.30507244360645,1.86131800093118
AC005740.7,1.50932119607584,1.41108988930552,1.53251059325296,1.50213918571381,1.56625331623073,1.39872854750906,1.49668189822566,1.36221225296583,1.52797222734423,1.93431317601277,1.50381462399283,1.54217254145777,1.73546234352166,1.28476642260749,1.38856701110438,1.6644259688019,1.39762848973654,1.59238932779768,0.71520626087538,0.97386043684133,1.22134172412642,1.88237844928078,1.594995735331,1.8131008999782,1.1655541512358,1.84292276260637,1.49957201029948,0.926636424053398,1.20351934421593,0.80519461285501,2.11828072120661,2.12100865295106,1.57823770227418,1.39154292096561,0.626069935904633,1.26872688940408,1.85252721895941,1.3126759212496
AC005754.8,1.29273732774127,1.58422829748241,1.53251059325296,2.18102683476057,2.34867468482818,1.10967250923102,1.82459195578591,1.07723478908636,1.31011940475448,1.69368118226197,1.88678298438978,1.0428767390759,1.55545458662236,1.67828705171169,2.08209246502172,0.727867394513782,1.57007173603988,0.835150030599423,1.41920314890788,3.03388381491766,1.52335770533569,1.88237844928078,1.08659167208766,1.62993437374504,1.87475931627671,1.51365633018377,1.28366027065918,0.926636424053398,1.73406755155611,1.54998414720504,1.53867485856765,1.54111035031141,1.07268018404696,1.71047243072184,1.67732637617268,2.00023668969327,1.30507244360645,1.3126759212496
AC005785.2,2.36931456734648,1.86031155917983,2.79890132972235,2.96161970533475,2.34867468482818,2.72350048370511,2.57520052261251,2.16861846909875,1.98998690571492,2.12812605868971,2.60975677612216,2.00563174548465,2.70902627162553,2.51175706176727,2.40064933677228,3.56278093576018,2.31617071297337,4.08987113817671,1.98343301630963,2.30904544748381,2.65003577423571,2.49635924976854,3.11820183470066,2.66280903204852,2.28552029063165,2.82996722251976,2.57863981205226,1.96065715248931,2.44175552483632,2.49602679775837,2.66821254491155,2.00446228314631,3.93189027939854,2.23086199077906,1.95892811983531,3.06575153088203,2.46400854865837,2.21356951983784
AC005785.5,1.29273732774127,1.20156485205663,1.71149477131775,1.96146727417253,1.0627558788647,1.39872854750906,1.67401776409238,0.677157051827712,1.8583634412881,1.8212177530707,0.875271664239995,0.65163944354969,1.55545458662236,1.67828705171169,1.10063267689608,2.1394330176206,1.18912181515669,1.82787270973759,1.8282588237708,1.45775314406612,1.22134172412642,1.69658550037691,0.684145291670525,1.8131008999782,1.68924672506322,2.19415907259282,1.9586289055202,0,1.20351934421593,1.245382560777,1.95972220827782,1.32237680915723,2.67155398542265,1.56366865627205,1.28391212591596,1.26872688940408,1.30507244360645,1.3126759212496
AC005786.7,0,1.86031155917983,2.3100039432493,1.67973012210723,0,1.96010809358055,1.28097058378705,0,1.52797222734423,0,2.87887957800904,0,0,2.70406850728269,0,4.75901750068031,1.57007173603988,6.08571442695972,1.41920314890788,0,2.23762772080938,1.46821216097515,1.37276095653359,0,1.68924672506322,1.69178081387022,0,2.45804828764092,1.50357353951428,2.68160013812164,2.37544219927704,1.32237680915723,4.27886561726491,2.14623808694962,0,1.81035944151256,0,0
AC005796.2,0,0,0,0,0,0,0,0,0,3.39640388391602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56261833729206,0,0,0,0
AC005808.3,0,0,0,0.627446183642535,1.0627558788647,0.701453793122258,0,0.677157051827712,0,1.16929868012005,0,0,0,0.626619794247016,1.10063267689608,0,0.566108154388983,1.28379633732101,1.98343301630963,0.97386043684133,0,0,0.684145291670525,1.11572171433856,0,1.01944503179226,0,0.567016473669882,0.772841091016563,0,0.797268897652052,0,0,0.56261833729206,1.00813741567041,0,0,0
AC005863.1,1.01589333591257,1.20156485205663,0.645765404152348,1.01001538216341,0.666376124545817,1.10967250923102,0.624177926722566,0,1.03119348088163,0.553834112542915,0.875271664239995,0.65163944354969,1.3357717278824,0.626619794247016,0.6946628542866,3.70412317120079,0.925368288473571,1.59238932779768,0.71520626087538,0.97386043684133,1.22134172412642,1.17175253274528,0.684145291670525,1.11572171433856,1.46129744793996,1.2967755433144,1.00791619762879,0.926636424053398,0.772841091016563,1.54998414720504,0.797268897652052,0.650992589770731,1.35707294425892,0.92049178122803,0.626069935904633,1.26872688940408,3.65406509475718,0
AC005943.2,7.89549086573188,7.51178369637797,6.93735705196275,7.37831002968566,7.34576504890813,7.36254441697042,7.49522234473063,7.34928219393504,7.46964570068113,7.15485483635819,7.48661190541378,7.47218355894088,7.52142426778721,7.65667397822458,7.5468303200667,6.21017074305602,7.59462728967014,7.40421284226316,7.12194761411129,7.71680695322372,6.94832596807613,7.33828660371894,7.46741630089651,7.19257400913669,7.56726361418054,7.38543020463287,7.46364729112804,7.38029407210425,6.99389714013175,6.94119496699442,7.4453695826864,7.33146975008601,7.27409223409784,7.65715736047191,7.5230882599235,7.67362623789976,7.31201408169894,7.64129621303292
AC005943.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73155567260222,0.71520626087538,0,0,0,0,0,1.1655541512358,0,0,0,0,0,0,0,0,0,0,0,0,0
AC005944.2,6.72029238711396,2.59538066190604,5.42474807237112,7.1852608518163,7.28464581441714,6.13900161827797,6.45157384163717,6.1205623037272,6.26030193250535,5.80658044467959,6.06368066206238,6.37522970655103,7.34666811701356,5.62785604154785,6.44397077056671,6.75155361913279,6.0805769229597,7.48433094512158,5.84260528321733,6.34784291530212,6.07282358207896,6.59684706500959,6.35013294117394,6.40053743595303,6.2827589358125,6.8598931271271,5.78265137630576,6.23724297217339,5.6082156203627,6.06156790006647,6.37806116243664,2.80919381970475,6.12213678807148,6.63436253513594,6.60643231796963,2.79348955305587,5.40002708345501,7.50104098814763
AC005954.3,1.01589333591257,0,0.645765404152348,1.67973012210723,0.666376124545817,1.10967250923102,0.624177926722566,1.07723478908636,0,0.553834112542915,0.530489144660542,0,0.659750611894315,0.626619794247016,0.6946628542866,0,0,1.82787270973759,1.8282588237708,0.601072395013947,0.78657728853081,0.748497739392974,0,0.706006615139846,0.743768985694365,1.01944503179226,1.28366027065918,0,0.772841091016563,0.80519461285501,0,1.04200180881684,1.07268018404696,0,0,0,0,0
AC006000.5,2.28331538762981,2.16917425757482,1.71149477131775,2.27503055391652,2.2538688982189,1.62269557309566,1.67401776409238,1.76496541775204,2.61233750941783,2.29040472587849,2.16302400293577,2.32109652013731,2.24164424428554,1.67828705171169,2.19991752221975,2.00471260331386,1.95885300288841,2.17826363851989,3.03723686072421,1.6332265845232,2.10110596001307,1.69658550037691,2.28632288949594,1.96785469257714,2.16641591542323,2.37435759115801,2.27206695696473,0.567016473669882,2.53837717028815,2.3884925369923,2.25510528503265,1.87251864557989,2.16249681506955,1.9519062594471,2.07467613573934,2.41816912157897,1.02674773901923,1.99300867710244
AC006007.1,0,0,0.645765404152348,0,0,0,0,0,0.643013962741503,0.553834112542915,0,0.65163944354969,0,0,0.6946628542866,0,0,0,0,0.601072395013947,0,0,0.684145291670525,0,0,1.01944503179226,1.00791619762879,1.19058287613787,0,3.14709505476963,2.95969390331448,1.54111035031141,3.54547275640632,0.56261833729206,0,0,0.639738712677953,0.644675239632673
AC006014.7,3.34315709059702,2.70483830785402,2.11137271026088,3.71721893849289,3.85885939465383,1.62269557309566,2.50693227783903,3.52404367687689,2.30478808907985,2.97030069124324,2.44203855592188,3.21429653468419,4.16717783448835,2.27343902677585,2.56774573246369,2.36423882772328,1.95885300288841,0,2.60530111253227,3.14630490622513,2.23762772080938,1.88237844928078,2.87329958928784,3.66247754530537,2.48810982317303,2.82996722251976,2.8638517448704,2.99947431631834,2.44175552483632,2.13094124440157,2.57981602272859,3.41306599730395,1.35707294425892,3.02707692193568,3.08584270050784,2.00023668969327,2.78696933008366,2.67968653601292
AC006014.8,3.17403677206619,2.80348824414203,2.2156120363197,3.20137085727192,2.51495228283793,2.50008311741928,2.86034225852405,1.07723478908636,1.98998690571492,3.04345539477773,2.99039884910944,3.31933023935109,2.02024461712358,3.36317655320997,2.30531165383956,3.73014326625132,2.38859597181076,3.29965170384967,1.64450258696425,2.86114189712184,1.52335770533569,2.49635924976854,2.54826667704117,2.10183818119267,1.68924672506322,3.49316290792759,2.75931528723083,3.56487300926674,1.92125956981328,1.245382560777,2.37544219927704,2.80919381970475,2.44907397068765,2.68065998651435,2.91261794475277,2.29728379662873,2.29856243055201,1.99300867710244
AC006026.13,0,1.7317675678183,0,0,0,0,1.49668189822566,0,1.03119348088163,0,3.0249696161623,0,0,0,2.48768363245776,0,1.95885300288841,0,0,3.07277881986328,0,0,0,0,0,0,0.625907864086983,1.71882947424429,0,0,0,0,0,2.62752393788983,2.91261794475277,0,1.30507244360645,0
AC006033.22,0,1.7317675678183,2.47564365182117,0,0,2.31748767065853,0,0,0.643013962741503,0,0,0,0,3.55476814377775,0,2.46015278085671,0,0.835150030599423,0,0,0,1.46821216097515,0.684145291670525,1.62993437374504,1.68924672506322,2.82996722251976,1.67704313985104,0,0,0,2.25510528503265,0,0,0,2.07467613573934,1.57577422176506,0,1.53071339086625
AC006042.6,0,0.936176096071883,1.99498939616304,0,0.666376124545817,1.62269557309566,0,0,1.03119348088163,0.908186993965737,0.875271664239995,0.65163944354969,1.3357717278824,1.67828705171169,0,3.39811997994409,2.31617071297337,1.28379633732101,4.29152704834186,0,0.78657728853081,1.88237844928078,0,1.40552202806189,0,2.45358254399575,1.82771476792798,0.926636424053398,0.772841091016563,1.245382560777,2.57981602272859,1.72048105858776,2.36236405574809,0.56261833729206,0,1.57577422176506,1.30507244360645,0
